,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MFSD1,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
L1TD1,-0.019623773,-0.011067165,-0.019028718,5.4640584,-0.033323348,3.6443388,-0.010801611,4.612267,-0.016357588,-0.011414797,4.730301,-0.012379188,-0.00029092556,0.40734714,0.13626228,4.6413946
RNF14,-0.009699907,-0.0095583685,-0.018422043,6.7007985,-0.024217626,4.378282,-0.0073623466,4.59633,-0.009946313,-0.0111499615,4.8051305,-0.00882043,-0.0052034734,2.0199783,-0.0037044606,5.1992445
HSD17B14,-0.010252297,-0.010424709,-0.019146333,6.887448,-0.024945056,4.472129,-0.008842126,4.752761,-0.009763824,-0.011501188,4.973894,-0.009374424,-0.004776146,2.0217292,-0.0036591603,5.37616
MBD2,-0.009259295,-0.009836853,-0.018571706,6.656279,-0.02348802,4.352636,-0.008023607,4.5680475,-0.009855352,-0.01123101,4.7889986,-0.008710657,-0.0053316057,1.9486514,-0.0035248979,5.1332755
FRMD4A,-0.008533403,-0.009224315,-0.018105155,6.328207,-0.021542003,4.184443,-0.007259243,4.3063936,-0.009711554,-0.010993781,4.5752244,-0.008070289,-0.005762456,1.8414267,-0.0034002673,4.891555
TNS1,-0.010108653,-0.0099802045,-0.01860395,6.828089,-0.025009878,4.413756,-0.008312484,4.710335,-0.009873919,-0.011315763,4.9067307,-0.009294037,-0.0047922377,2.0121593,-0.0036091325,5.2913065
GBX2,-0.009151524,-0.009780792,-0.018417772,6.4881773,-0.022612786,4.25061,-0.0077604936,4.454568,-0.009732134,-0.011207003,4.700052,-0.008508631,-0.005315459,1.8926607,-0.0034358175,5.034854
GM4617,-0.009364293,0.34598818,-0.009238374,5.0105033,-0.025181405,3.6638665,0.57892257,2.8985562,-0.013273385,-0.0077210166,3.338731,-0.004528656,-0.007826722,2.0811036,-0.0044899452,3.860406
GM17212,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
SLC25A36,-0.009085626,-0.009511365,-0.018303692,6.4208384,-0.022350457,4.1989765,-0.0075019435,4.402139,-0.009913998,-0.0113724535,4.660684,-0.008315697,-0.0052206772,1.8480656,-0.0032914954,4.9772735
APEX1,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
TGFB1I1,-0.009030899,-0.009528,-0.018158503,6.47478,-0.022585675,4.2387033,-0.0073643294,4.429021,-0.009797762,-0.011097801,4.670396,-0.008360175,-0.0053114896,1.9026674,-0.0034730998,5.003028
BCL3,-0.010394143,-0.010059778,-0.018751178,6.8985667,-0.025335008,4.4658375,-0.00829253,4.750232,-0.009828916,-0.0113392705,4.956678,-0.009340036,-0.004695033,2.0521784,-0.0036692163,5.357679
HMCES,-0.009282361,0.3458342,-0.009169974,5.0110936,-0.025190143,3.6662645,0.58243835,2.8929667,-0.013367935,-0.007712258,3.3442867,-0.004562695,-0.007921586,2.0908158,-0.0044589574,3.8668551
TOP2B,-0.008843915,-0.00941517,-0.018083721,6.4049983,-0.022147791,4.200297,-0.0073733106,4.375885,-0.009718544,-0.011152289,4.6202097,-0.008226869,-0.0052378466,1.8560407,-0.003443964,4.938151
UBALD2,-0.009666603,0.32071447,-0.008887362,5.0559154,-0.025697758,3.621351,0.5577708,2.884248,-0.013269894,-0.007176096,3.3351536,-0.0049932892,-0.007574774,2.1402273,-0.00441569,3.8821158
GM4735,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
GABBR1,-0.00830948,-0.007896059,-0.016935527,5.9533076,-0.020234393,3.9009233,-0.0058716945,4.0079484,-0.010109528,-0.010851969,4.311583,-0.00728123,-0.0053187683,1.6807013,-0.0029661672,4.598814
TAF10,-0.010214691,0.03145775,-0.002922052,4.2423787,-0.022448463,2.8757505,1.1371348,2.300542,-0.017327102,-0.009398702,2.8648376,0.12459724,-0.0077295667,2.338191,-0.007945908,3.5939813
SLC17A9,-0.009598131,-0.009951433,-0.01853447,6.723972,-0.02412647,4.3704133,-0.007931042,4.626567,-0.009989543,-0.011230707,4.834265,-0.008974115,-0.005177785,1.9792522,-0.0036220711,5.196179
ACTL6A,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
NID1,-0.009620394,-0.010196869,-0.018922908,6.742775,-0.023976084,4.394455,-0.008544558,4.6474814,-0.009798174,-0.011411049,4.8686323,-0.009034541,-0.005089465,1.9603467,-0.003569654,5.233323
SLC1A5,-0.009235844,-0.009876112,-0.018386554,6.581701,-0.023201933,4.2951756,-0.00789445,4.520657,-0.009769927,-0.011145902,4.745479,-0.008757689,-0.005276137,1.9223526,-0.0035704977,5.0852394
GM23245,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
FIZ1,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
ULK1,-0.00914242,-0.009870958,-0.018425541,6.5818763,-0.023088753,4.305854,-0.008020498,4.516891,-0.009764195,-0.011179351,4.741451,-0.0086892005,-0.0052821795,1.9161977,-0.0035709722,5.0802474
PAWR,-0.014795203,-0.013821668,-0.020666718,5.383204,-0.026381664,3.9857635,-0.012563343,4.5163426,-0.016058687,-0.012595524,4.471165,-0.007575691,0.18222755,0.6492441,-0.0009958678,4.758566
CNOT2,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
CDIPT,-0.010053822,-0.010223202,-0.01913915,6.8670697,-0.02479659,4.470068,-0.008917854,4.7286253,-0.009609867,-0.011384396,4.9532022,-0.009317849,-0.005004453,2.0221047,-0.0036657976,5.3650255
TFAP2C,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
GM12112,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
MEG3,-0.0095088845,-0.009968887,-0.018557986,6.612732,-0.023524996,4.3025465,-0.008071431,4.560646,-0.009840793,-0.011282666,4.785855,-0.008806909,-0.0051139276,1.9304647,-0.0034323318,5.1350765
GM13597,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
SPOCK1,-0.010231632,-0.010393382,-0.019112166,6.8885117,-0.024963552,4.469465,-0.008825016,4.7538977,-0.009783719,-0.011513638,4.9728627,-0.009330401,-0.004788606,2.0210326,-0.003660623,5.3735085
E2F4,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
GALNT2,-0.010329796,-0.010042257,-0.018811591,6.9124055,-0.025334546,4.48033,-0.008369643,4.7545967,-0.00978516,-0.0113228345,4.9635453,-0.009383599,-0.004810384,2.05903,-0.0037106888,5.3701224
ANKRD54,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
NFKB2,-0.009377292,0.3446627,-0.009273991,5.0085306,-0.025169758,3.6639159,0.57968783,2.8973153,-0.013265244,-0.0077341287,3.3397956,-0.004545746,-0.007827534,2.0855224,-0.0045006624,3.8604777
GGTA1,-0.008459416,-0.009046954,-0.01788851,6.2415957,-0.021204177,4.109043,-0.0072167097,4.249568,-0.009648896,-0.011116185,4.524,-0.007921753,-0.005443314,1.7904276,-0.0032762033,4.8243184
HDAC3,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
GM44450,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
GM44170,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
CALCOCO2,-0.008768405,-0.009278273,-0.01799445,6.4174466,-0.02214843,4.2212253,-0.007052622,4.3663015,-0.009880271,-0.0110281175,4.618516,-0.0081794625,-0.005539256,1.8837947,-0.0035298844,4.943693
MCM4,-0.009979946,-0.010203541,-0.01891174,6.783715,-0.024329595,4.4068813,-0.008397794,4.675516,-0.0099462075,-0.011494131,4.904744,-0.009120501,-0.0050120843,1.9841236,-0.003573728,5.284924
PCBD1,-0.009485151,-0.009931261,-0.018892461,6.6502423,-0.023503691,4.3495836,-0.008866257,4.578858,-0.009497767,-0.0113811325,4.816744,-0.008975418,-0.0052070585,1.9203513,-0.0035017738,5.1904936
SINHCAF,-0.007849689,0.3826674,-0.009480502,5.02395,-0.02499081,3.5188327,0.5970083,3.0577679,-0.014552479,-0.007210837,3.4049072,-0.005311735,-0.008704217,1.8791287,-0.0035556238,3.8452704
VIM,-0.008530745,-0.008871734,-0.017643385,6.2501917,-0.021387171,4.1016784,-0.0066367877,4.2426305,-0.009927677,-0.011050393,4.519839,-0.007890822,-0.0054707555,1.8145963,-0.003394249,4.832696
TMEM165,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
CRYAB,-0.008734936,-0.009653776,-0.018220747,6.4070153,-0.022028567,4.216423,-0.007707013,4.384235,-0.009595282,-0.011038971,4.6307936,-0.008354462,-0.0054885945,1.8650116,-0.0035096558,4.9548373
CAMSAP3,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
PRKAB1,-0.010053822,-0.010223202,-0.01913915,6.8670697,-0.02479659,4.470068,-0.008917854,4.7286253,-0.009609867,-0.011384396,4.9532022,-0.009317849,-0.005004453,2.0221047,-0.0036657976,5.3650255
NANOG,-0.0042842817,2.4284344,0.9097869,0.50826627,-0.006759784,0.32025424,2.2979732,-0.005937364,-0.017892728,-0.011022672,0.29812422,0.501383,-0.0046316567,0.16432282,-0.0026821147,0.29967943
GM44429,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
GM13165,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
RCN3,-0.010359931,-0.009517302,-0.01821221,6.807693,-0.025310151,4.399575,-0.007549337,4.6792827,-0.009749518,-0.010956569,4.878033,-0.009201971,-0.004658407,2.0553823,-0.0035967326,5.2756443
PPP2R5A,-0.008843915,-0.00941517,-0.018083721,6.4049983,-0.022147791,4.200297,-0.0073733106,4.375885,-0.009718544,-0.011152289,4.6202097,-0.008226869,-0.0052378466,1.8560407,-0.003443964,4.938151
CPM,-0.009021607,-0.009941496,-0.018578192,6.5751286,-0.022973377,4.2950034,-0.007965004,4.521134,-0.009689488,-0.011085186,4.745815,-0.008648307,-0.005331553,1.9211718,-0.003480391,5.0823073
TAF5,-0.010112456,-0.009762163,-0.018474586,6.753135,-0.024559574,4.37702,-0.0077873925,4.6420155,-0.009925395,-0.011287083,4.862488,-0.009036045,-0.0049078753,2.0075572,-0.0035445066,5.2442555
TIMP2,-0.010252297,-0.010424709,-0.019146333,6.887448,-0.024945056,4.472129,-0.008842126,4.752761,-0.009763824,-0.011501188,4.973894,-0.009374424,-0.004776146,2.0217292,-0.0036591603,5.37616
RNPEP,-0.010156991,-0.010330269,-0.019151395,6.8861065,-0.02490353,4.475276,-0.008879963,4.747161,-0.009711576,-0.011449468,4.9691057,-0.009345798,-0.0049143992,2.0239265,-0.0036682847,5.3769755
SLC38A2,-0.009057572,-0.009567075,-0.018345386,6.361149,-0.02199755,4.1655297,-0.007858696,4.3709493,-0.009631304,-0.011401169,4.63317,-0.00833747,-0.0050531332,1.8083783,-0.0031869416,4.940815
COBLL1,-0.009275881,-0.009911505,-0.0184782,6.6354785,-0.023426682,4.330261,-0.0078082923,4.556949,-0.009840329,-0.011163606,4.7753644,-0.008730669,-0.0052614426,1.950563,-0.0035929587,5.121562
SIN3B,-0.010241334,-0.010398852,-0.019119453,6.889983,-0.02495625,4.471149,-0.008845235,4.754962,-0.009771869,-0.011495995,4.9734907,-0.009346805,-0.0047866753,2.0195491,-0.0036523356,5.3749723
FOXA2,-0.009399963,-0.008512711,-0.017603721,6.4298105,-0.021284293,4.2252326,-0.007701779,4.2672267,-0.008779687,-0.0122449845,4.55937,-0.0075101894,-0.0038717072,1.8079671,-0.002731744,4.7235174
ETL4,-0.009723729,-0.010256443,-0.01886747,6.761331,-0.024385516,4.376915,-0.008860813,4.685231,-0.009859947,-0.011382947,4.8892097,-0.009288124,-0.0050126887,1.9440887,-0.0034834535,5.252378
SERBP1,-0.004753785,-0.006269118,-0.017115036,6.141644,-0.020975947,4.6776676,-0.014973612,3.926524,-0.010661565,-0.013915207,4.0440674,-0.012324476,-0.011085188,1.4794656,-0.0070272577,4.394275
MCFD2,-0.009360015,0.34807602,-0.009243642,5.011396,-0.025184857,3.6628778,0.57892436,2.9001088,-0.013274582,-0.007724697,3.3395302,-0.0045140446,-0.007838989,2.0829663,-0.004488705,3.859158
AMPD2,-0.0077180807,0.47263405,-0.007228121,4.9665813,-0.022062516,3.784293,0.9256107,2.5843966,-0.010228955,-0.0057135723,2.975724,-0.006835987,-0.0070697176,2.1153564,-0.007916863,3.5355139
SLC7A3,-0.009819214,-0.00996868,-0.018646134,6.7581654,-0.024378855,4.388967,-0.007896838,4.652964,-0.010077246,-0.011286056,4.868072,-0.009052302,-0.00514456,1.9963666,-0.0035810082,5.240259
EIF2S2,-0.00973147,-0.010389911,-0.018854367,6.654427,-0.023522168,4.2941284,-0.008320452,4.595136,-0.0099447435,-0.011652309,4.834882,-0.009011827,-0.0051852674,1.9169111,-0.003662493,5.215995
MEF2C,-0.005285247,1.9692098,0.8295644,0.44472516,-0.0046107234,0.20838805,2.1247365,-0.0054251254,-0.016806735,-0.009803214,0.47815937,0.38328686,-0.0037487152,0.1792464,-0.003477657,0.59549505
RETREG2,-0.011223348,0.50931984,-0.007702628,5.217179,-0.024592543,3.7017338,0.48857898,2.7257822,-0.01134664,-0.009816405,3.2448568,-0.0034221406,-0.0038503648,2.0499375,-0.002848603,3.4417372
KCNG1,-0.008784479,-0.009602002,-0.018270198,6.4197617,-0.02195344,4.234446,-0.0074213487,4.3803563,-0.009667128,-0.011017931,4.6377654,-0.008273901,-0.0055230027,1.8723518,-0.0034760323,4.953496
GM7993,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
ZFP979,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
AES,-0.005517392,1.71007,0.3967675,1.5033528,-0.007874378,0.9619746,1.6440865,0.23263322,-0.015527106,-0.0104750795,1.0289288,0.14990705,-0.0034574068,0.34707445,-0.0031265377,1.1469023
YEATS4,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
SFPQ,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
PLA2G1B,-0.004289185,-0.0059793107,-0.016529659,5.916722,-0.01979496,4.520296,-0.013500956,3.773711,-0.010935191,-0.013641114,3.8923502,-0.011624916,-0.011134214,1.4255286,-0.0068010436,4.189924
PFAS,-0.0065837423,-0.014277271,-0.015830196,6.0522943,-0.02210292,3.697729,-0.0070317434,4.2249446,-0.0137838125,-0.007208931,4.174916,-0.0015602005,-0.0055128704,2.3192818,0.090862885,4.1612005
NFYB,-0.0028061068,-0.0029316621,-0.010357989,4.865137,-0.024210073,3.5523348,-0.0018676714,3.5223093,-0.0060637617,-0.005274656,3.131976,-0.0038738777,0.017144147,1.846378,-0.002043617,2.9288948
GTF2I,-0.00946891,-0.0100527285,-0.018793344,6.7559867,-0.024109848,4.4040613,-0.008000085,4.6498356,-0.0101311775,-0.011221657,4.863585,-0.008991873,-0.0054915003,1.9863657,-0.003648494,5.2333655
1810032O08RIK,-0.009364293,0.34598818,-0.009238374,5.0105033,-0.025181405,3.6638665,0.57892257,2.8985562,-0.013273385,-0.0077210166,3.338731,-0.004528656,-0.007826722,2.0811036,-0.0044899452,3.860406
CALU,-0.009274143,-0.007742852,-0.017286316,6.3180947,-0.022897903,4.121064,-0.005339021,4.293721,-0.010041681,-0.010772137,4.54448,-0.008230976,-0.0053189043,1.9203935,-0.0034302582,4.946749
SLC9A6,-0.0062163463,-0.014166277,-0.015854822,5.989531,-0.021760335,3.6660986,-0.0075181434,4.191397,-0.013527508,-0.007132267,4.137263,-0.0016547405,-0.005638409,2.267681,0.09615588,4.11491
NRG2,-0.008341014,-0.008711186,-0.017506355,6.168832,-0.020984463,4.043932,-0.0067347414,4.185401,-0.009680001,-0.010911705,4.4558277,-0.007742472,-0.0054062274,1.772406,-0.0031990241,4.753106
GNS,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
MYO7A,-0.010003081,-0.009910622,-0.018668383,6.7957473,-0.024596011,4.4169593,-0.008383259,4.670585,-0.0097065605,-0.011377752,4.8860607,-0.009178927,-0.0048730276,2.0069327,-0.0036597066,5.277125
DEK,-0.009286208,-0.009985641,-0.018703425,6.461542,-0.022585051,4.2277436,-0.0083960695,4.467186,-0.009623501,-0.011474654,4.7115703,-0.008601022,-0.005052237,1.840268,-0.0032022558,5.0315
ZFP980,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
NR5A2,-0.0041661495,2.2644763,0.78439534,0.7395679,-0.0067152805,0.4764628,2.163984,-0.004055961,-0.017270131,-0.010814251,0.46744877,0.4302865,-0.004629234,0.22391135,-0.0027460568,0.5028256
ARHGAP21,-0.0099773975,-0.010346832,-0.019017622,6.8337812,-0.02470009,4.427986,-0.008874627,4.7269387,-0.0098420745,-0.011453766,4.937135,-0.009341487,-0.0049158367,1.9821166,-0.0035689666,5.31892
GAS6,-0.009414467,-0.009930984,-0.018489785,6.6434946,-0.023631113,4.319237,-0.00804621,4.578299,-0.00970332,-0.011175704,4.7906084,-0.008829228,-0.0050246404,1.9416169,-0.003478964,5.1330376
LY75,-0.009122827,-0.00957199,-0.018241523,6.4374804,-0.022344558,4.2141414,-0.007520938,4.405239,-0.009810224,-0.01123244,4.66461,-0.0083681885,-0.0052422974,1.8629122,-0.0033525398,4.983196
PROX1,-0.008820855,-0.009159398,-0.017982705,6.350886,-0.021864027,4.1652393,-0.006927387,4.324235,-0.009923207,-0.011125293,4.5954237,-0.008064106,-0.005413392,1.842297,-0.0033371795,4.908896
SUB1,-0.010053822,-0.010223202,-0.01913915,6.8670697,-0.02479659,4.470068,-0.008917854,4.7286253,-0.009609867,-0.011384396,4.9532022,-0.009317849,-0.005004453,2.0221047,-0.0036657976,5.3650255
GM24488,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
GM42413,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
NPHS1,-0.008763529,-0.00932187,-0.018004498,6.3533106,-0.021810234,4.1702104,-0.007212994,4.3319507,-0.009750165,-0.01110914,4.5942597,-0.008147054,-0.005310101,1.8360928,-0.0033857697,4.9025636
PLATR10,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
NFATC1,-0.008293616,-0.008923251,-0.017709637,6.2088556,-0.021014012,4.092642,-0.0068273637,4.2162633,-0.009704393,-0.010954926,4.490085,-0.0077385297,-0.0054936856,1.7955693,-0.0032971976,4.7854495
BTG2,-0.008921756,-0.009330285,-0.018009791,6.3970466,-0.022188032,4.183049,-0.0071212617,4.3665075,-0.009929727,-0.011168949,4.625123,-0.008223171,-0.005287265,1.8545496,-0.0033953458,4.9408407
HIST1H2BK,-0.010053822,-0.010223202,-0.01913915,6.8670697,-0.02479659,4.470068,-0.008917854,4.7286253,-0.009609867,-0.011384396,4.9532022,-0.009317849,-0.005004453,2.0221047,-0.0036657976,5.3650255
MED4,-0.0068395142,0.04482045,-0.0069545084,4.4681034,-0.02353148,3.1357543,0.6806899,2.5650358,-0.016128568,-0.004541381,2.7972436,0.110758826,-0.008214425,2.3322718,-0.0011597589,3.0238273
HSP25-PS1,-0.009379637,0.3461658,-0.009265802,5.010626,-0.025193308,3.66218,0.5767207,2.9002662,-0.01328557,-0.007726878,3.3413553,-0.0045072986,-0.007825543,2.0814025,-0.0044943606,3.8588476
NEU1,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
USP9X,-0.005089264,-0.015077273,-0.020045016,6.6545105,-0.024025623,4.2986393,-0.014314737,5.0942616,-0.005096852,-0.00941094,4.7764144,-0.008639852,0.030698283,1.8272355,-0.0015603539,4.584149
MIR291B,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
P3H1,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
SMARCC1,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
CDCA7,-0.009471936,-0.009957514,-0.018505529,6.6235466,-0.02354582,4.324491,-0.008011583,4.552347,-0.009900204,-0.011363615,4.7693706,-0.008490218,-0.005054593,1.9462458,-0.003455968,5.113572
CKAP4,-0.009377292,0.3446627,-0.009273991,5.0085306,-0.025169758,3.6639159,0.57968783,2.8973153,-0.013265244,-0.0077341287,3.3397956,-0.004545746,-0.007827534,2.0855224,-0.0045006624,3.8604777
FOXP1,-0.009205233,-0.0096750455,-0.018305788,6.5635443,-0.0230359,4.3024497,-0.007556863,4.4896493,-0.0099006025,-0.01116404,4.722001,-0.008580742,-0.0053942613,1.9335264,-0.0036061015,5.067572
PDPN,-0.008960815,-0.009347995,-0.01812046,6.437126,-0.022382684,4.227482,-0.0072575193,4.3941517,-0.0098712575,-0.011157355,4.643512,-0.008342757,-0.0054074405,1.8828946,-0.0034834354,4.9750953
ENAH,-0.009356707,-0.010083446,-0.018873256,6.641588,-0.02345469,4.330626,-0.008588952,4.5874205,-0.009705183,-0.011341381,4.8205895,-0.00891374,-0.0052910736,1.9276065,-0.0034511494,5.186681
ALPL,-0.0099224495,-0.010187199,-0.018980533,6.79952,-0.024328245,4.4227023,-0.008473481,4.681356,-0.009912794,-0.011500127,4.9125867,-0.009166203,-0.0051304386,1.991418,-0.0036255985,5.30071
MYL6,-0.0026754707,-0.0034827825,-0.010940258,4.85713,-0.024662668,3.5498898,-0.002085862,3.491016,-0.0063955854,-0.0048842197,3.1767755,-0.0035787155,-0.00015846342,1.9138567,-0.0017147174,2.8943856
PIAS1,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
MT2,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
GAA,-0.010057574,-0.010074646,-0.018891077,6.8445807,-0.024756392,4.4500895,-0.008602727,4.7079835,-0.009721591,-0.011422803,4.9265776,-0.009276417,-0.0049367514,2.0183063,-0.003681412,5.325798
GM25701,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
POLE4,-0.010359931,-0.009517302,-0.01821221,6.807693,-0.025310151,4.399575,-0.007549337,4.6792827,-0.009749518,-0.010956569,4.878033,-0.009201971,-0.004658407,2.0553823,-0.0035967326,5.2756443
ECPAS,-0.0077180807,0.47263405,-0.007228121,4.9665813,-0.022062516,3.784293,0.9256107,2.5843966,-0.010228955,-0.0057135723,2.975724,-0.006835987,-0.0070697176,2.1153564,-0.007916863,3.5355139
NOTUM,-0.008981258,-0.009706352,-0.018314041,6.4945717,-0.022602178,4.2608037,-0.0075782514,4.448714,-0.009805283,-0.011108315,4.6872897,-0.008436539,-0.0054552224,1.9064281,-0.003536483,5.0243306
